,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class
350,0.4422287390029325,0.44938560561732005,0.05903627972281777,0.059036246422067035,0.0005764708194401682,0.0024887527519862162,0.0010467742824086827,0.0007598028981386166,0.4482758620689655,0.3425925925925926,0.2581967213114754,1.0,0.0,0.038461538461538464,0.8629421221864952,0.6179680050852845,0.6639104567913683,0.013494967978042085,0.6376826298701299,0.5796553173602353,0.0,0.3385831609560284,0.34412751072806613,0.25341066522647754,0.3317193725727543,0.4784277879341865,0.27366628830874007,1
152,0.6058651026392962,0.6120538326506729,0.014079261277148227,0.014079011590000733,0.000478208747944685,0.0024887527519862162,0.0007713073659853452,0.0008842942779517225,0.6600985221674877,0.5185185185185185,0.8954918032786885,0.0,1.0,0.0,0.7415594855305466,0.5400995868206379,0.525461329030957,0.009949679780420861,0.601359577922078,0.5796553173602353,0.0,0.32238310770680156,0.33518445061483537,0.2240589851363092,0.26247036868916124,0.6658744667885436,0.1712826333711691,1
659,0.7982404692082111,0.7998829724985371,0.2445098375131409,0.24450945784640768,0.0003537434573837396,0.0009572125969177754,0.0004407470662773401,0.0005258315730844633,0.5024630541871922,0.4166666666666667,0.9528688524590164,1.0,0.0,0.11538461538461539,0.3812299035369775,0.400254264222905,0.8991630533427448,0.0050320219579139975,0.8308644480519481,1.0,0.0,0.2963933889036804,0.25206447657855835,0.2240589851363092,0.4493871992737177,0.5387568555758684,0.08671963677639044,1
678,0.7577712609970675,0.8004681100058514,0.12085617896004607,0.12085885056982217,0.012911636194506495,0.012635206279314635,0.0043523772794887335,0.02069170965055796,0.5172413793103449,0.47685185185185186,0.8831967213114754,1.0,0.0,0.39615384615384613,0.34666398713826363,0.4914715541900625,0.5714429767066653,0.0535224153705398,0.591112012987013,0.55338377469525,0.0,0.6132058082618224,0.5777288954599546,0.3904477892314556,0.2854693095274122,0.5786715417428397,1.0,1
956,0.02287390029325513,0.1117612638970158,0.04789575802623455,0.0478997600999021,0.03788985476865833,0.01914425193835551,0.005784805244890089,0.051816797691758995,0.2019704433497537,0.4027777777777778,0.26844262295081966,0.0,1.0,0.0,0.05767684887459807,0.42568068651340185,0.39235655944338005,0.1296889295516926,0.7689732142857143,0.5637873055905842,0.0,0.7089110533106683,0.6823050016227327,0.4208796111489421,0.19589448731527714,0.49372333942717855,1.0,0
389,0.8768328445747801,0.9104739613809245,0.009433475732211032,0.00943540437441563,0.006550804766365548,0.009093519670718867,0.003470883146934053,0.008558760793997911,0.42857142857142855,0.36574074074074076,0.8319672131147541,0.0,1.0,1.0,0.08983118971061092,0.605784511071088,0.5500655440153271,0.043801463860933205,0.6652800324675325,0.5402480033627575,0.0,0.5529522600200709,0.5452021203707043,0.3654401577946322,0.2747768194885762,0.47190737355271173,1.0,1
761,0.48328445747800586,0.4844938560561732,0.07425972272429193,0.074259358509185,0.00033409104308464296,0.0006700488178424428,0.0003856536829926726,0.0007577323554390223,0.7783251231527094,0.6666666666666666,0.32786885245901637,0.0,1.0,0.0,0.8041599678456592,0.18211674965568386,1.0,0.004917657822506862,0.8872767857142857,1.0,0.5,0.2914985561267332,0.21712163282968522,0.21206001831544838,0.4998234730418117,0.8107251675807434,0.05743473325766174,0
479,0.022287390029325515,0.03510825043885313,0.04031219988296292,0.04032539256031689,0.011516314779270634,0.01646405666698574,0.009861715607955485,0.015385685165010175,0.42857142857142855,0.4027777777777778,0.2725409836065574,0.0,1.0,0.6153846153846154,0.05616961414790997,0.651975844898824,0.14056670364021376,0.02012808783165599,0.1369724025974026,0.9766708701134931,1.0,0.6030474942142666,0.40171649057012015,0.5272735811397844,0.929691834367277,0.48238878732480195,1.0,1
900,0.02287390029325513,0.10298420128730251,0.2051580121488424,0.2051683720597411,0.05866245668280348,0.05609265817938164,0.019778524599195636,0.08841674572113724,0.1724137931034483,0.48148148148148145,0.35450819672131145,0.0,1.0,0.0,0.05596864951768489,0.5854433732386906,0.9929414137339921,0.11344922232387922,0.22869318181818182,0.36359815048339633,1.0,0.7477829889200647,0.6664743427932639,0.5053889684645548,0.5033540122055783,0.5441803778184034,1.0,0
464,0.13665689149560117,0.1492100643651258,0.11894179588906845,0.11894108414279773,0.00037994667644920176,0.002297310232602661,0.00016528014985400254,0.0005860498565976635,0.5467980295566502,0.4166666666666667,0.875,1.0,0.0,0.11153846153846154,0.28305868167202575,0.4482466362962178,0.1468185943329636,0.016239707227813354,1.0,1.0,0.0,0.30251704999283185,0.40171649057012015,0.14138117265832295,0.07308216068996824,0.5581962218159658,0.10385925085130532,1
26,0.03695014662756598,0.04798127559976594,0.502743086842579,0.502754084711947,0.013271930456656601,0.012156599980855748,0.008594567792408131,0.016263854087475597,0.13793103448275862,0.47685185185185186,0.9610655737704918,1.0,0.0,0.11153846153846154,0.07465836012861737,0.4448564466574849,0.14419683371987493,0.013838060384263494,0.16629464285714285,0.9665825977301387,1.0,0.615663464886231,0.38249612347192674,0.5123159649658346,0.9278761285116257,0.4424741011578306,1.0,1
403,0.3020527859237537,0.31187829139847867,0.0666635132301703,0.06666299213626319,0.00047165794317831946,0.002297310232602661,0.0004958404495620076,0.0008822237352521283,0.6354679802955665,0.5277777777777778,0.2807377049180328,1.0,0.0,0.11538461538461539,0.758741961414791,0.46551541476851366,0.2666128869617828,0.016697163769441904,0.843851461038961,0.5796553173602353,0.0,0.3211747598664673,0.37553640330316257,0.18273181956935214,0.13300045392646395,0.673308957952468,0.14097616345062428,1
149,0.37653958944281524,0.43300175541252195,0.07540914226903347,0.07540909973279879,0.003498129745239203,0.011103666124246195,0.002809762547518043,0.005259092184356981,0.5221674876847291,0.4166666666666667,0.9077868852459017,0.0,1.0,0.0,0.7726085209003216,0.595507998728679,0.1103156196430372,0.06816102470265324,0.8624188311688311,0.19167717528373265,0.0,0.49730681794908554,0.615772961667448,0.25341066522647754,0.05477379331215012,0.5430225472273005,0.997616345062429,1
428,0.4621700879765396,0.4657694558221182,0.8382659365521056,0.8382654637092176,0.0007074869147674792,0.001052933856609553,0.0006060272161313426,0.0010399300708712257,0.49261083743842365,0.4027777777777778,0.2725409836065574,0.0,1.0,0.0,0.8274718649517685,0.250132429282763,1.0,0.008348581884720952,0.921976461038961,1.0,0.5,0.3564421324267311,0.2806245717788756,0.25341066522647754,0.4998234730418117,0.5318708104814138,0.15811577752553913,1
1019,0.02404692082111437,0.12463428905792862,0.1574102024038856,0.1574146261942929,0.04575737129306335,0.023834593663252607,0.0067213927607294366,0.06256619266192766,0.21182266009852216,0.4074074074074074,0.26434426229508196,0.0,1.0,0.0,0.06079180064308682,0.4409365398877,0.38126449531108203,0.14672918572735588,0.6968344155844156,0.530159730979403,0.0,0.7256845597722572,0.7012008221845588,0.43029563012186817,0.1903464972007868,0.49366240097501524,1.0,0
220,0.6750733137829912,0.6781743709771796,0.4863572506181031,0.4863569762772801,0.0007074869147674792,0.0011486551163013305,0.0006060272161313426,0.000985578325006876,0.35960591133004927,0.4444444444444444,0.8627049180327869,1.0,0.0,0.11153846153846154,0.5914389067524116,0.250132429282763,1.0,0.006633119853613906,0.8550121753246753,1.0,0.5,0.3564421324267311,0.2806245717788756,0.25341066522647754,0.4998234730418117,0.5045703839122486,0.15811577752553913,1
384,0.7806451612903226,0.7840842598010532,0.03152910028266502,0.03153867173300604,0.005148932546363321,0.00622188187996554,0.007492700126714782,0.005603406180777012,0.30049261083743845,0.27314814814814814,0.2581967213114754,0.0,1.0,0.11538461538461539,0.013364147909967846,0.5692340290284988,0.09166078451144499,0.00926349496797804,0.18222402597402595,0.9539722572509458,1.0,0.5315706473877159,0.29313764379214596,0.4971704980393078,0.9541534271448026,0.39323583180987204,0.9998864926220205,1
262,0.6598240469208211,0.665886483323581,0.9261457651577285,0.9261454844896541,0.0011529416388803364,0.0016272614147602182,0.0008264007492700127,0.0017710041890529717,0.5172413793103449,0.4398148148148148,0.2725409836065574,0.0,1.0,0.0,0.3221463022508039,0.319949147155419,0.8814157507310678,0.012580054894784996,0.893161525974026,0.9343211433375368,0.0,0.3992463186351814,0.33518445061483537,0.27616408763237604,0.440459978816765,0.5550883607556368,0.3438138479001135,1
594,0.1812316715542522,0.1860737273259216,0.10541572902966073,0.10541534724030277,0.0003864974812155673,0.0011486551163013305,0.0004958404495620076,0.0005725050564378176,0.5024630541871922,0.39814814814814814,0.8114754098360656,1.0,0.0,0.23076923076923078,0.3826366559485531,0.4380760673800191,0.6121811031561963,0.007433668801463861,0.9275568181818181,0.7898276586801177,0.0,0.3039916439674771,0.29313764379214596,0.21206001831544838,0.30584556412972214,0.536745886654479,0.10385925085130532,1
982,0.02404692082111437,0.12170860152135751,0.12080855508519033,0.12081291893977872,0.042527824543245135,0.02996075428352637,0.007933447192992122,0.05789780905524242,0.18719211822660098,0.4166666666666667,0.26434426229508196,0.0,1.0,0.0,0.06079180064308682,0.45894692234346857,0.38670969043057374,0.14249771271729184,0.5362215909090909,0.43474148802017654,0.0,0.7191717697175742,0.6966932314016805,0.4287928241012516,0.1930700559842639,0.4915295551492992,1.0,0
955,0.02287390029325513,0.11234640140433001,0.04703788362401088,0.04704196676338901,0.04022849207025083,0.0187613668995884,0.006501019227590766,0.054961434416767804,0.22167487684729065,0.4074074074074074,0.26844262295081966,0.0,1.0,0.0,0.05767684887459807,0.4014196419112194,0.396289200363013,0.13048947849954254,0.7898741883116883,0.505464480874317,0.0,0.714235975996887,0.6833147019580975,0.4224998238899194,0.19786150199223282,0.493235831809872,1.0,0
1069,0.021700879765395895,0.12170860152135751,0.22746717860854804,0.22747164346353824,0.04208236981913228,0.02613190389585527,0.007327419976860779,0.057619407334759475,0.18226600985221675,0.37962962962962965,0.26434426229508196,0.0,1.0,0.0,0.05486334405144695,0.4956033478122683,0.38923061409700516,0.14592863677950593,0.6310876623376623,0.4902269861286255,0.0,0.718229668011551,0.7002993040279832,0.43179843614248475,0.19433096282846624,0.4943327239488117,1.0,0
1011,0.02404692082111437,0.11995318899941486,0.14883161954535395,0.14883620933831943,0.042462316495581486,0.021154398391882837,0.006390832461021431,0.05744004657340712,0.19704433497536947,0.41203703703703703,0.26844262295081966,0.0,1.0,0.0,0.06069131832797428,0.4752622099798708,0.41181809014823034,0.13975297346752058,0.7497970779220778,0.5778688524590164,0.0,0.7190284064144837,0.6939165554794273,0.43325427947495715,0.20562868815251928,0.4883607556368068,1.0,0
318,0.0011730205278592375,0.006436512580456407,0.2113607196668553,0.21136156742573922,0.0012970593437403785,0.0020101464535273285,0.0012671478155473527,0.0015378093175111662,0.3793103448275862,0.33796296296296297,0.9405737704918032,1.0,0.0,0.07692307692307693,0.0024115755627009644,0.3803369000953491,0.5378642734697993,0.007090576395242452,0.5588474025974026,1.0,1.0,0.40960943740143774,0.29313764379214596,0.324089510883603,0.7309729157209865,0.42961608775137117,0.45085130533484674,1
240,0.8826979472140762,0.8899941486249269,0.35186621929770984,0.3518675518739339,0.0029740653639299588,0.0028716377907533263,0.0016528014985400254,0.00427894903393654,0.45320197044334976,0.4027777777777778,0.9036885245901639,0.0,1.0,0.0,0.17232717041800644,0.28022036232651765,0.6422305132600585,0.012008234217749313,0.6195211038961039,1.0,1.0,0.482929526696295,0.3606072626302694,0.3502007654918168,0.6787713723710093,0.5197440585009141,0.8782065834279229,1
399,0.5712609970674487,0.5740198946752487,0.2532611072816824,0.2532609644240186,0.0006485296718701893,0.0012443763759931081,0.0006060272161313426,0.0008549615897074702,0.3251231527093596,0.4444444444444444,0.9528688524590164,1.0,0.0,0.11538461538461539,0.8397307073954984,0.24886110816823817,0.9160028234345063,0.005718206770356815,0.7294034090909091,1.0,1.0,0.3488438773629345,0.26699361725145154,0.25341066522647754,0.541836889090634,0.4782449725776965,0.14097616345062428,1
306,0.8005865102639296,0.8016383850204798,0.33588087488039636,0.33588124949183096,0.000740240938599307,0.0006700488178424428,0.0009916808991240153,0.0007929315813321251,0.21674876847290642,0.3333333333333333,0.32786885245901637,0.0,1.0,0.038461538461538464,0.01889067524115756,0.346964720839072,0.4692951497428658,0.005718206770356815,1.0,1.0,1.0,0.36039486349765504,0.23554866395009197,0.30025594665038624,0.7652695818832905,0.39018890920170635,0.19886492622020432,1
621,0.07683284457478005,0.07840842598010532,0.008014429308844617,0.008014344206317147,0.00020962575252369753,0.0006700488178424428,0.0006060272161313426,0.0004910637102537761,0.8226600985221675,0.6712962962962963,0.2581967213114754,0.0,1.0,0.6153846153846154,0.1945337620578778,0.591588091958894,0.63335686195422,0.004231473010064044,0.7745535714285715,0.912463219840269,1.0,0.2520122063612346,0.1962064115971296,0.24453471716721067,0.6832097644626015,0.8313833028641073,0.07173666288308739,1
463,0.2838709677419355,0.32241076653013456,0.11759914106191732,0.11760245916335617,0.008116447105526914,0.017325548004211735,0.005564431711751419,0.0018929073904915847,0.0,0.0,0.8668032786885246,1.0,0.0,0.11153846153846154,0.5895297427652734,0.7164953914609599,0.7585963497025311,0.04746111619396157,0.3790584415584415,0.505464480874317,0.0,0.5719786183873676,0.5590494392557066,0.4067908047056613,0.37907903364099466,0.0844606946983547,1.0,1
50,0.36070381231671556,0.3622001170275015,0.1765258294652701,0.17652669687356287,0.0007140377195338448,0.0018187039341437733,0.0012671478155473527,0.001092987727548329,0.5221674876847291,0.4166666666666667,0.2848360655737705,0.0,1.0,0.23076923076923078,0.9047427652733119,0.446975315181693,0.32772007663607944,0.0050320219579139975,0.3719561688311688,1.0,1.0,0.357240870829664,0.21712163282968522,0.324089510883603,0.8360821102536945,0.5534430225472273,0.23280363223609535,1
705,0.16129032258064516,0.17261556465769456,0.09081598956690638,0.09081650241274018,0.002070054306171513,0.0035416866085957693,0.0017078948818246929,0.003421658083692026,0.5714285714285714,0.47685185185185186,0.2807377049180328,0.0,1.0,0.0,0.40514469453376206,0.32058480771268144,0.7899566401129373,0.018412625800548945,0.6097808441558441,0.573139974779319,0.0,0.45085710774776255,0.38916735783058676,0.30025594665038624,0.39476471478287184,0.5968312004875076,0.7002270147559592,1
622,0.05865102639296188,0.06026916325336454,0.00821000146497808,0.008209674506712424,0.00024237977635552528,0.0008614913372259979,0.0003856536829926726,0.0005822538616484074,0.8472906403940886,0.7037037037037037,0.2581967213114754,0.0,1.0,0.6153846153846154,0.1485128617363344,0.32164424197478547,0.873953816678431,0.004231473010064044,0.6310876623376623,1.0,1.0,0.2642185675957974,0.1962064115971296,0.21206001831544838,0.5628688152519292,0.8536867763558805,0.04903518728717367,1
732,0.4850439882697947,0.4909303686366296,0.0033657428172157,0.0033695282636256384,0.0028889049019672065,0.005168948023355988,0.003250509613795383,0.006855480605744169,0.3793103448275862,0.8518518518518519,0.32786885245901637,0.0,1.0,0.0,0.7881832797427653,0.5622417628986122,0.26510033276192396,0.011436413540713631,0.2752637987012987,0.9824506094997898,1.0,0.480348987240666,0.3256644188813963,0.41580764082936106,0.8674030362636809,0.8560024375380866,0.9844494892167991,0
211,0.4422287390029325,0.44821533060269164,0.08541579671841687,0.08541655435577303,0.0013756690009367651,0.0017229826744519958,0.0011569610489780178,0.0017928311600111948,0.3793103448275862,0.375,0.2766393442622951,1.0,0.0,0.11538461538461539,0.8734927652733119,0.42133700603877533,0.725017646465665,0.011665141811527904,0.7970779220779222,1.0,1.0,0.4147909967845659,0.3256644188813963,0.31521356282433605,0.6373631916074041,0.4716026812918952,0.5257661748013621,1
769,0.770674486803519,0.7776477472205968,0.25325119571381904,0.25325395380680144,0.003694653888230169,0.0024887527519862162,0.0026444823976640407,0.004280588213573719,0.3448275862068966,0.3055555555555556,0.32786885245901637,0.0,1.0,0.0,0.07827572347266881,0.40194935904227147,0.39074316829686395,0.013952424519670631,0.6739042207792207,0.9785624211853721,1.0,0.5021402093104226,0.35256572067361436,0.3947683565407284,0.8045594391486357,0.41876904326630104,0.9808172531214528,0
1086,0.02404692082111437,0.12053832650672908,0.35728397899005476,0.3572878065462887,0.037247875901554504,0.02881209916722504,0.008429287642554129,0.051653656181553466,0.21182266009852216,0.4074074074074074,0.26434426229508196,0.0,1.0,0.0,0.06079180064308682,0.4843733446339655,0.36160129071291724,0.1407822506861848,0.5513392857142857,0.3722152164775116,0.0,0.7073954983922829,0.6948541343622661,0.4208796111489421,0.1805114238160085,0.5006703229737964,1.0,0
970,0.05865102639296188,0.10005851375073142,0.07277862827446373,0.07278382503949113,0.012584095956188217,0.021537283430649947,0.0076028868932841165,0.02077729208214119,0.5714285714285714,0.47685185185185186,0.26434426229508196,0.0,1.0,0.0,0.14821141479099678,0.7066426528233923,0.9737823938691137,0.06152790484903934,0.32061688311688313,0.5313156788566624,1.0,0.6109324758842444,0.567631892106307,0.4429755559208209,0.512936904221516,0.5961608775137112,1.0,0
242,0.4627565982404692,0.46401404330017554,0.0038827559831622607,0.0038825120475845243,0.00034719265261737406,0.0007657700775342204,0.0004407470662773401,0.0005147024060741441,0.49261083743842365,0.4398148148148148,0.2766393442622951,0.0,1.0,0.5192307692307693,0.833701768488746,0.250132429282763,0.8879701522637895,0.0050320219579139975,0.7970779220779222,1.0,1.0,0.29479591209781475,0.21712163282968522,0.2240589851363092,0.5558581731981642,0.5374162096282754,0.06617480136208855,1
45,0.363049853372434,0.366296079578701,0.17046784695443307,0.17047564781527813,0.004264573902903972,0.008423470852876425,0.0060051787780287585,0.00611344986577707,0.46798029556650245,0.44907407407407407,0.2848360655737705,0.0,1.0,0.23076923076923078,0.9106712218649518,0.48765759084648796,0.09246748008470304,0.007548032936870996,0.109375,1.0,1.0,0.5148585823417372,0.26699361725145154,0.4793481578885575,0.9537499369546578,0.517794028031688,0.9973893303064699,1
825,0.02287390029325513,0.12170860152135751,0.1041534948913523,0.10416632923034946,0.07777770499105816,0.0626974250981143,0.02126604594788166,0.1186404575071149,0.15763546798029557,0.49074074074074076,0.35040983606557374,0.0,1.0,0.0,0.05606913183279743,0.6366140480983156,0.9941514570938792,0.13986733760292772,0.2525365259740259,0.416141235813367,0.0,0.7728510864890328,0.6984962677148319,0.5249254467325709,0.49689816916326224,0.5507617306520415,1.0,0
695,0.11085043988269795,0.11644236395552955,0.01869829364703956,0.018698363681650614,0.0003995990907482984,0.0017229826744519958,0.0007162139827006776,0.0006806909124916186,0.5812807881773399,0.48148148148148145,0.2807377049180328,0.0,1.0,0.0,0.2784364951768489,0.6927640639898295,0.9280024200867197,0.010064043915827997,0.6956168831168831,0.924968474148802,0.0,0.30685891002928706,0.3047491976488406,0.2615586916195083,0.46381197357139253,0.6144424131627056,0.21645856980703743,1
294,0.7214076246334311,0.7255705090696314,0.006451463696827863,0.006453877511946454,0.0018145729202832567,0.005360390542739542,0.0027546691642333756,0.003033345054905616,0.5812807881773399,0.48148148148148145,0.3463114754098361,0.0,1.0,0.3076923076923077,0.21885048231511253,0.5567327047356712,0.32772007663607944,0.009720951509606588,0.23031655844155843,0.8145229087852038,1.0,0.4392241997255617,0.3047491976488406,0.3811726583229624,0.8360821102536945,0.6035344302254723,0.8530079455164586,1
213,0.44574780058651026,0.44938560561732005,0.09195654510786767,0.09195641265588853,0.0006354280623374582,0.0015315401550684408,0.0005509338328466751,0.0007848219557587141,0.30049261083743845,0.37962962962962965,0.2766393442622951,1.0,0.0,0.11538461538461539,0.8705787781350482,0.2648585655260091,0.9160028234345063,0.008348581884720952,0.6618303571428571,1.0,0.0,0.3470620763102382,0.2806245717788756,0.24453471716721067,0.4578100569929894,0.4488117001828153,0.14097616345062428,1
344,0.05806451612903226,0.07314218841427736,0.2117145545813926,0.21171379050454606,0.000478208747944685,0.002680195271369771,0.0003305602997080051,0.000802852931767681,0.5123152709359606,0.5185185185185185,0.305327868852459,0.0,1.0,0.0,0.14459405144694534,0.3972878482890137,0.12604618332156903,0.02321591948764867,1.0,0.5496006725514923,0.0,0.32238310770680156,0.4241102015794599,0.14138117265832295,0.06269228829374085,0.6059110298598416,0.1246311010215664,1
6,0.48563049853372436,0.48683440608543005,0.009842428633891018,0.009851689989862003,0.005148932546363321,0.007274815736575093,0.006941766293868106,0.007140007681713415,0.4236453201970443,0.4074074074074074,0.9426229508196722,0.0,1.0,0.038461538461538464,0.9863344051446946,0.23773704841614576,0.0551578098215186,0.003659652333028362,0.08948863636363637,1.0,1.0,0.5315706473877159,0.21712163282968522,0.4940005165895696,0.9724113582488526,0.5008531383302864,0.9903518728717368,1
76,0.04457478005865103,0.06260971328262141,0.08105059718405104,0.08107988324340806,0.043562851696330895,0.03417248970996458,0.021541512864304998,0.06182459328502297,0.019704433497536946,0.47685185185185186,0.3012295081967213,0.0,1.0,0.0,0.11113344051446947,0.523890242610446,0.08550973076535243,0.027447392497712712,0.08431412337662338,0.957124842370744,1.0,0.7213017387920618,0.4482708881756879,0.6046915725456126,0.9572300398446563,0.512370505789153,1.0,1
33,0.3653958944281525,0.371562317144529,0.1608906131972768,0.16090035342374773,0.006563906375898279,0.009284962190102422,0.007327419976860779,0.010791668550285372,0.5369458128078818,0.49074074074074076,0.2766393442622951,0.0,1.0,0.23076923076923078,0.9192122186495176,0.5633011971607161,0.11202984773621055,0.011665141811527904,0.14935064935064934,1.0,1.0,0.5531161037950314,0.3256644188813963,0.4994716697583769,0.9439652998436475,0.5936624009750152,1.0,1
155,0.6082111436950146,0.614979520187244,0.17639230533559844,0.17639220583752338,0.0004978611622437816,0.002584474011677994,0.0009365875158393477,0.0007990569368184248,0.5467980295566502,0.4537037037037037,0.2930327868852459,1.0,0.0,0.15384615384615385,0.4621181672025723,0.676872550058269,0.6639104567913683,0.013266239707227814,0.6151582792207793,0.6497477931904161,0.0,0.3258647879247138,0.34412751072806613,0.25341066522647754,0.3317193725727543,0.579890310786106,0.27366628830874007,1
258,0.363049853372434,0.36512580456407256,0.09024845157941237,0.09024807834550079,0.00037339587168283626,0.0009572125969177754,0.0003856536829926726,0.0005511094485420101,0.46798029556650245,0.4166666666666667,0.9610655737704918,0.0,1.0,0.07692307692307693,0.7335209003215434,0.191333827735989,0.8879701522637895,0.00434583714547118,0.7463474025974026,1.0,0.0,0.3010219755463166,0.23554866395009197,0.21206001831544838,0.44378877288545926,0.5349786715417428,0.06617480136208855,1
686,0.819941348973607,0.8431831480397893,0.05460097397673538,0.054601507250468966,0.0024827550064525426,0.008519192112568201,0.0025342956310947054,0.004165069185458854,0.5467980295566502,0.49074074074074076,0.9569672131147541,1.0,0.0,0.39615384615384613,0.2954180064308682,0.6074796058904546,0.39931430876273066,0.02996340347666971,0.5094358766233766,0.3740016813787306,0.0,0.466934278165769,0.49442861779236236,0.30025594665038624,0.19937459020527565,0.6057282145033516,0.9783200908059024,1
404,0.20762463343108503,0.27091866588648333,0.07226781991116334,0.07227438685504436,0.0394161922792215,0.020005743275581505,0.006501019227590766,0.04668866733315136,0.07881773399014778,0.4074074074074074,0.2807377049180328,1.0,0.0,0.11538461538461539,0.5216036977491961,0.459052865769679,0.8304930926691539,0.09297804208600181,0.528713474025974,0.7792139554434637,0.0,0.7124132140004505,0.6318199848544951,0.46331039988728956,0.41504009683764564,0.4276051188299817,1.0,1
598,0.5695014662756598,0.5710942071386775,0.005462079711246213,0.005463043611921563,0.00095641749588937,0.0016272614147602182,0.0012671478155473527,0.0014253098308332106,0.4975369458128079,0.4444444444444444,0.2766393442622951,0.0,1.0,0.5192307692307693,0.5636053054662379,0.3335099057103507,0.3697690833921549,0.005832570905763952,0.4660105519480519,1.0,1.0,0.38284146066725383,0.23554866395009197,0.324089510883603,0.8150501840923994,0.5388177940280316,0.27366628830874007,1
314,1.0,1.0,0.030883075570789464,0.03088329989591248,0.0006550804766365548,0.0006700488178424428,0.0007713073659853452,0.0006995846146254164,0.3448275862068966,0.26851851851851855,1.0,0.0,1.0,0.038461538461538464,0.0023110932475884243,0.15891513931560547,0.52939396995059,0.003659652333028362,0.8872767857142857,1.0,1.0,0.34972453765334754,0.21712163282968522,0.27616408763237604,0.7352095627175065,0.3894576477757465,0.1246311010215664,1
248,0.7149560117302053,0.7179637214745466,0.055955474336211015,0.05595616800952219,0.0011856956627121643,0.0016272614147602182,0.0011018676656933501,0.0016738612273970068,0.4482758620689655,0.41203703703703703,0.26844262295081966,0.0,1.0,0.0,0.18790192926045016,0.2900731009640852,0.5678128466270042,0.008348581884720952,0.6262175324675325,1.0,1.0,0.40170397525959,0.2806245717788756,0.3104703313217649,0.7159933424118626,0.5106032906764169,0.3382519863791147,1
523,0.002932551319648094,0.0076067875950848445,0.10438081629738959,0.10438107974625434,0.0008385030100947901,0.001052933856609553,0.0008814941325546802,0.0010551140506682504,0.30049261083743845,0.37962962962962965,0.29918032786885246,0.0,1.0,0.0,0.0073352090032154345,0.3420913232333934,0.747907633356862,0.008234217749313814,0.921976461038961,0.9382093316519546,1.0,0.3712904745325333,0.2806245717788756,0.28273886397257375,0.6259141574620468,0.4563680682510664,0.23280363223609535,1
1054,0.02404692082111437,0.12287887653598596,0.2063075122754365,0.2063114249933661,0.03978303734613797,0.02297310232602661,0.007162139827006776,0.05464127675184304,0.2315270935960591,0.4166666666666667,0.26844262295081966,0.0,1.0,0.0,0.06069131832797428,0.4593706960483102,0.35303015024705053,0.14398444647758463,0.710734577922078,0.44651113913408996,0.0,0.7132529133471235,0.6984962677148319,0.4208796111489421,0.1762243405457205,0.49585618525289454,1.0,0
112,0.5982404692082112,0.6026916325336454,0.05753487864614752,0.057535087937717354,0.0006616312814029204,0.002105867713219106,0.0008814941325546802,0.0011497551065622056,0.6157635467980296,0.4861111111111111,0.29713114754098363,0.0,1.0,0.0,0.49507636655948556,0.5397817565420066,0.9327417565796108,0.009949679780420861,0.5772118506493507,0.8764186633039092,1.0,0.3505847174718906,0.3047491976488406,0.27616408763237604,0.5334644676451304,0.6268738574040219,0.26322360953461976,1
254,0.7049853372434017,0.7091866588648332,0.02278991779200567,0.02279006610045054,0.000884358643459349,0.0012443763759931081,0.0007713073659853452,0.0014184942944470461,0.5369458128078818,0.44907407407407407,0.9528688524590164,0.0,1.0,0.07692307692307693,0.5654139871382636,0.31888971289331497,1.0,0.00777676120768527,0.932325487012987,0.9299075241698193,0.5,0.3759600221189096,0.3047491976488406,0.26911968441073564,0.4998234730418117,0.5794028031687994,0.23950056753688992,1
469,0.08973607038123167,0.0930368636629608,0.001757893113329834,0.0017581338671716889,0.0005830216242065338,0.0013400976356848855,0.0008264007492700127,0.0008290798059625419,0.5073891625615764,0.375,0.2807377049180328,0.0,1.0,0.0,0.22538183279742766,0.4166754952855175,0.6639104567913683,0.006633119853613906,0.6195211038961039,0.9343211433375368,1.0,0.3395662236057919,0.25206447657855835,0.27616408763237604,0.6679275735108691,0.5151736745886655,0.16685584562996597,1
853,0.02287390029325513,0.10942071386775892,0.13333983897489568,0.13335233452344605,0.08193091521293391,0.05934718100890208,0.02054983196518098,0.12563811537823122,0.1330049261083744,0.48148148148148145,0.35450819672131145,0.0,1.0,0.0,0.05596864951768489,0.540417417099269,0.9040032267822931,0.12248398902104299,0.2333603896103896,0.42118537200504413,1.0,0.777479673131669,0.6782301395550107,0.5225303496372132,0.5478388056690372,0.5536867763558805,1.0,0
